nonstereo_aromatic_smiles,accession,standard_type,pPot_mean,chembl_cid,chembl_tid
C#CCN(C)Cc1cc2cc(OCCCN3CCCCC3)ccc2n1C,P06276,IC50,5.772113295386326,CHEMBL4173258,CHEMBL1914
C#CCN(CC#C)C(=O)Oc1cccc2c(CN(C)CCC3CCCCCC3)c[nH]c12,P06276,IC50,7.484788695672198,CHEMBL5399188,CHEMBL1914
C#CCN(CC)C(=O)Oc1cccc2c(CN(C)CCC3CCCCCC3)c[nH]c12,P06276,IC50,7.658763376761308,CHEMBL5421921,CHEMBL1914
C#CCN(CCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1,P06276,IC50,5.42021640338319,CHEMBL4075667,CHEMBL1914
C#CCN(CCCc1ccccc1)Cc1cccc(OC)c1OCc1ccccc1,P06276,IC50,6.638272163982407,CHEMBL5417071,CHEMBL1914
C#CCN(CCc1ccc(O)cc1)Cc1cccc(OC)c1OCc1ccccc1,P06276,IC50,5.721246399047171,CHEMBL5398025,CHEMBL1914
C#CCN(CCc1ccc(OC)cc1)Cc1cccc(OC)c1OCc1ccccc1,P06276,IC50,5.886056647693163,CHEMBL5422164,CHEMBL1914
C#CCN1CCC(CCc2cccc(OC(=O)N(C)CC)c2)CC1,P06276,IC50,5.366531544420413,CHEMBL5218952,CHEMBL1914
C#CCN1CCC(CCc2cccc(OC(=O)Nc3ccccc3)c2)CC1,P06276,IC50,5.356547323513812,CHEMBL5220219,CHEMBL1914
C#CCN1CCC(CN(CCCOC)C(=O)c2ccc3ccccc3c2)CC1,P06276,IC50,5.338187314462739,CHEMBL3972913,CHEMBL1914
C#CCN1CCC(CN(CCCOC)S(=O)(=O)c2ccc3ccccc3c2)CC1,P06276,IC50,6.55129368009492,CHEMBL3918754,CHEMBL1914
C#CCN1CCC(CN(CCOC)C(=O)c2ccc3ccccc3c2)CC1,P06276,IC50,5.393618634889395,CHEMBL3952086,CHEMBL1914
C#CCN1CCC(CN(CCOC)S(=O)(=O)c2ccc3ccccc3c2)CC1,P06276,IC50,6.415668775632469,CHEMBL3960783,CHEMBL1914
C#CCN1CCC(CNC(=O)c2ccc3ccccc3c2)CC1,P06276,IC50,4.264433034893687,CHEMBL3980929,CHEMBL1914
C#CCN1CCC(CNS(=O)(=O)c2ccc3ccccc3c2)CC1,P06276,IC50,5.585026652029182,CHEMBL3891772,CHEMBL1914
C#CCN1CCC(COC(=O)Nc2ccc(C(C)C)cc2)CC1,P06276,IC50,4.614393726401688,CHEMBL4792289,CHEMBL1914
C#CCN1CCC(COC(=O)Nc2ccccc2)CC1,P06276,IC50,4.842241113953136,CHEMBL4779214,CHEMBL1914
C#CCN1CCC(OC(=O)N(C)CC)CC1,P06276,IC50,4.943095148663527,CHEMBL4793319,CHEMBL1914
C#CCN1CCC(OC(=O)Nc2ccccc2)CC1,P06276,IC50,4.7198771036976925,CHEMBL4791143,CHEMBL1914
C#CCN1CCCC(CN(CCCOC)C(=O)c2ccc3ccccc3c2)C1,P06276,IC50,5.063435994864734,CHEMBL3924905,CHEMBL1914
C#CCN1CCCC(CN(CCCOC)S(=O)(=O)c2ccc3ccccc3c2)C1,P06276,IC50,6.896196279044043,CHEMBL3971906,CHEMBL1914
C#CCN1CCCC(CN(CCOC)C(=O)c2ccc3ccccc3c2)C1,P06276,IC50,5.480697150764572,CHEMBL3964515,CHEMBL1914
C#CCN1CCCC(CN(CCOC)S(=O)(=O)c2ccc3ccccc3c2)C1,P06276,IC50,6.863279432843593,CHEMBL3900751,CHEMBL1914
C#CCN1CCCC(CNC(=O)c2ccc3ccccc3c2)C1,P06276,IC50,4.629968287290419,CHEMBL3915915,CHEMBL1914
C#CCN1CCCC(CNS(=O)(=O)c2ccc3ccccc3c2)C1,P06276,IC50,5.912573542963715,CHEMBL3943366,CHEMBL1914
C#CCN1CCCC(COC(=O)Nc2ccc(C(C)C)cc2)C1,P06276,IC50,4.750801642608887,CHEMBL4779749,CHEMBL1914
C#CCN1CCCC(COC(=O)Nc2ccccc2)C1,P06276,IC50,4.528708288941061,CHEMBL4783379,CHEMBL1914
C#CCN1CCCC(OC(=O)Nc2ccccc2)C1,P06276,IC50,4.073143291050307,CHEMBL4780895,CHEMBL1914
C#CCN1CCc2nc3nc(N4CCCC4)c(C#N)cc3c(N)c2C1,P06276,IC50,4.086186147616283,CHEMBL2022933,CHEMBL1914
C#CCNC1CCc2c(OC(=O)N(C)CC)cccc21,P06276,IC50,5.667561540084394,CHEMBL1193656_CHEMBL545103,CHEMBL1914
C#CCNC1CCc2ccc(OC(=O)N(C)CC)cc21,P06276,IC50,5.3872161432802645,CHEMBL1788299_CHEMBL2093014_CHEMBL255231_CHEMBL5219232_CHEMBL544636,CHEMBL1914
C#CCNC1CCc2ccccc21,P06276,IC50,5.3223930472795065,CHEMBL1201142_CHEMBL1235738_CHEMBL887,CHEMBL1914
C#CCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,P06276,IC50,7.906578314837764,CHEMBL4212275,CHEMBL1914
C#CCOc1ccc(-c2cc(-c3ccc(OCCN4CCOCC4)cc3)nc(N)n2)cc1,P06276,IC50,6.178490917643915,CHEMBL4790416,CHEMBL1914
C#CCOc1ccc(C=NNc2c3c(nc4ccccc24)CCCC3)cc1,P06276,IC50,6.958607314841775,CHEMBL4542112,CHEMBL1914
C#CCOc1ccc(CCN(CC#C)Cc2cccc(OC)c2OCc2ccccc2)cc1,P06276,IC50,6.698970004336019,CHEMBL5403494,CHEMBL1914
C#CCOc1ccc(CCN(CC=C)Cc2cccc(OC)c2OCc2ccccc2)cc1,P06276,IC50,5.657577319177793,CHEMBL5397813,CHEMBL1914
C(=CC[n+]1cccc2ccccc21)C[n+]1cccc2ccccc21,P06276,IC50,6.096910013008056,CHEMBL1761998_CHEMBL1761999,CHEMBL1914
C(=NC1CCN(Cc2ccccc2)C1)c1ccccc1,P06276,IC50,5.571217488503045,CHEMBL4796307,CHEMBL1914
C(=NNc1c2c(nc3ccccc13)CCCC2)c1ccc(OCc2cn(-c3ccccc3)nn2)cc1,P06276,IC50,7.267606240177031,CHEMBL4445026,CHEMBL1914
C(=NNc1c2c(nc3ccccc13)CCCC2)c1ccc(OCc2cn(Cc3ccccc3)nn2)cc1,P06276,IC50,7.442492798094342,CHEMBL4466829,CHEMBL1914
C=C1c2[nH]c3ccc(OC)cc3c2C2C(CC)C1CCN2C,P06276,IC50,4.619788758288394,CHEMBL5176633,CHEMBL1914
C=CC(CBr)Nc1c2c(nc3ccc(OC)cc13)CCCC2,P06276,IC50,4.103473782510445,CHEMBL1914495,CHEMBL1914
C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,P06276,IC50,5.910094888560602,CHEMBL1294_CHEMBL170_CHEMBL3707183,CHEMBL1914
C=CCC1C(O)C(OCc2ccccc2)C(O)CN1CCCCCCCC,P06276,IC50,5.522878745280337,CHEMBL3393674,CHEMBL1914
C=CCC1NCC(O)C(OCc2ccccc2)C1O,P06276,IC50,4.214670164989233,CHEMBL3393679,CHEMBL1914
C=CCCCNc1c2c(nc3ccc(OC)cc13)CCCC2,P06276,IC50,5.958607314841775,CHEMBL1917825,CHEMBL1914
C=CCCN(CCCc1ccccc1)Cc1cccc(OC)c1OCc1ccccc1,P06276,IC50,7.154901959985743,CHEMBL5420941,CHEMBL1914
C=CCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,P06276,IC50,7.088842391260023,CHEMBL4217666,CHEMBL1914
C=CCN(CCCc1ccccc1)Cc1cccc(OC)c1OCc1ccccc1,P06276,IC50,7.397940008672037,CHEMBL5399726,CHEMBL1914
C=CCN(CCc1ccc(O)cc1)Cc1cccc(OC)c1OCc1ccccc1,P06276,IC50,6.522878745280337,CHEMBL5431372,CHEMBL1914
C=CCN(CCc1ccc(OC)cc1)Cc1cccc(OC)c1OCc1ccccc1,P06276,IC50,5.698970004336019,CHEMBL5422439,CHEMBL1914
C=CCN(CCc1cccc(OC)c1)Cc1cccc(OC)c1OCc1ccccc1,P06276,IC50,5.823908740944319,CHEMBL5414976,CHEMBL1914
C=CCN(CCc1ccccc1)Cc1cccc(OC)c1OCc1ccccc1,P06276,IC50,6.3979400086720375,CHEMBL5420342,CHEMBL1914
C=CCN(CCc1ccccc1OC)Cc1cccc(OC)c1OCc1ccccc1,P06276,IC50,6.522878745280337,CHEMBL5400996,CHEMBL1914
C=CCNC(=S)NNc1c2c(nc3ccccc13)CCCC2,P06276,IC50,6.141462802430361,CHEMBL4556651,CHEMBL1914
C=CCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,P06276,IC50,7.779891911959945,CHEMBL4212713,CHEMBL1914
C=CCOc1ccc(CCN(CC=C)Cc2cccc(OC)c2OCc2ccccc2)cc1,P06276,IC50,5.886056647693163,CHEMBL5418052,CHEMBL1914
CC(=O)N(Cc1csc(COc2ccc(C)cc2)n1)CC(C)C,P06276,IC50,5.221125527997261,CHEMBL5191237,CHEMBL1914
CC(=O)NC(CCCCn1cc(-c2ccccc2)nn1)C(=O)NCC1CCN(Cc2ccccc2)CC1,P06276,IC50,5.991399828238082,CHEMBL4445099,CHEMBL1914
CC(=O)NC(Cn1cc(-c2ccccc2)nn1)C(=O)NCC1CCN(Cc2ccccc2)CC1,P06276,IC50,9.769551078621726,CHEMBL4464964,CHEMBL1914
CC(=O)NC1=NN(C(C)=O)C(C)(c2ccccc2)S1,P06276,IC50,8.309803919971486,CHEMBL1413473_CHEMBL4283764,CHEMBL1914
CC(=O)NC1C2C=C(C)CC1c1c(nc3cc(Cl)ccc3c1N)C2,P06276,IC50,5.071092309756047,CHEMBL214467,CHEMBL1914
CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCNc3c4c(nc5ccccc35)CCCC4)cc12,P06276,IC50,8.368556230986828,CHEMBL3642041,CHEMBL1914
CC(=O)Nc1ccc2nc3c(c(N4CCCCC4)c2c1)CCCC3,P06276,IC50,6.338187314462739,CHEMBL5185354,CHEMBL1914
CC(=O)c1c(-c2ccc(OCCCCCCCN(C)Cc3ccccc3)cc2)oc2ccccc12,P06276,IC50,5.73754891026957,CHEMBL511948,CHEMBL1914
CC(=O)c1ccc(N2CCN(CCC(=O)Nc3nc4c(C)cccc4s3)CC2)cc1,P06276,IC50,5.517126416391246,CHEMBL5176580,CHEMBL1914
CC(C)(C)CNCC(O)C(Cc1ccccc1)NC(=O)C(c1ccccc1)c1ccccc1,P06276,IC50,6.346787486224656,CHEMBL4855794,CHEMBL1914
CC(C)(C)CNCC(O)C(Cc1ccccc1)NCC(c1ccccc1)c1ccccc1,P06276,IC50,6.721246399047171,CHEMBL4862200,CHEMBL1914
CC(C)(C)OC(=O)NCCNc1nc2ccccc2[nH]1,P06276,IC50,4.143150321274828,CHEMBL2396908,CHEMBL1914
CC(C)(C)OC(=O)NCCOCCOc1ccc(-c2cc(=O)c3c(OCc4ccccc4)cccc3o2)cc1,P06276,IC50,5.7495799976911055,CHEMBL5411459,CHEMBL1914
CC(C)(C)OC(=O)NCCOCCOc1ccc(-c2cc(=O)c3ccccc3o2)cc1,P06276,IC50,8.698970004336019,CHEMBL5411063,CHEMBL1914
CC(C)(C)c1cc(C(=O)CNCC2CCN(Cc3ccccc3)CC2)cc(C(C)(C)C)c1O,P06276,IC50,5.017276612331455,CHEMBL4286736,CHEMBL1914
CC(C)(C)c1cc(C(=O)CNCCC2CCN(Cc3ccccc3)CC2)cc(C(C)(C)C)c1O,P06276,IC50,4.708631149548418,CHEMBL4279488,CHEMBL1914
CC(C)(C)c1cc(C=CC(=O)NCCC2CCN(Cc3ccccc3)CC2)cc(C(C)(C)C)c1O,P06276,IC50,4.071552936790818,CHEMBL4283390,CHEMBL1914
CC(C)(C)c1cc[n+](C=C2C=C3CC(=C[n+]4ccc(C(C)(C)C)cc4)C=CC3=CC2)cc1,P06276,IC50,6.920818753952375,CHEMBL1642988,CHEMBL1914
CC(C)(C)c1cc[n+](CC=CC[n+]2ccc(C(C)(C)C)cc2)cc1,P06276,IC50,5.038896861280492,CHEMBL1642983_CHEMBL1642984,CHEMBL1914
CC(C)(C)c1cc[n+](CCCCCCCCCCCC[n+]2ccc(C(C)(C)C)cc2)cc1,P06276,IC50,7.721246399047171,CHEMBL594629,CHEMBL1914
CC(C)(C)c1cc[n+](CCCCCCCCCCC[n+]2ccc(C(C)(C)C)cc2)cc1,P06276,IC50,6.958607314841775,CHEMBL1642980,CHEMBL1914
CC(C)(C)c1cc[n+](CCCCCCCCCC[n+]2ccc(C(C)(C)C)cc2)cc1,P06276,IC50,7.221848749616356,CHEMBL1642979,CHEMBL1914
CC(C)(C)c1cc[n+](CCCCCCCCC[n+]2ccc(C(C)(C)C)cc2)cc1,P06276,IC50,6.823908740944319,CHEMBL1642978,CHEMBL1914
CC(C)(C)c1cc[n+](CCCCCCCC[n+]2ccc(C(C)(C)C)cc2)cc1,P06276,IC50,7.795880017344075,CHEMBL1642977,CHEMBL1914
CC(C)(C)c1cc[n+](CCCCCCC[n+]2ccc(C(C)(C)C)cc2)cc1,P06276,IC50,6.154901959985743,CHEMBL1642976,CHEMBL1914
CC(C)(C)c1cc[n+](CCCCCC[n+]2ccc(C(C)(C)C)cc2)cc1,P06276,IC50,6.221848749616356,CHEMBL1642975,CHEMBL1914
CC(C)(C)c1cc[n+](CCCCC[n+]2ccc(C(C)(C)C)cc2)cc1,P06276,IC50,5.292429823902063,CHEMBL1642974,CHEMBL1914
CC(C)(C)c1cc[n+](CCCC[n+]2ccc(C(C)(C)C)cc2)cc1,P06276,IC50,5.259637310505756,CHEMBL1642973,CHEMBL1914
CC(C)(C)c1cc[n+](CCC[n+]2ccc(C(C)(C)C)cc2)cc1,P06276,IC50,4.275724130399211,CHEMBL1642972,CHEMBL1914
CC(C)(C)c1cc[n+](CC[n+]2ccc(C(C)(C)C)cc2)cc1,P06276,IC50,4.698970004336019,CHEMBL1642971,CHEMBL1914
CC(C)(C)c1cc[n+](COC[n+]2ccc(C(C)(C)C)cc2)cc1,P06276,IC50,4.1249387366083,CHEMBL1642981,CHEMBL1914
CC(C)(C)c1cc[n+](C[n+]2ccc(C(C)(C)C)cc2)cc1,P06276,IC50,4.468521082957745,CHEMBL1642970,CHEMBL1914
CC(C)(C)c1cc[n+](Cc2ccc(C[n+]3ccc(C(C)(C)C)cc3)cc2)cc1,P06276,IC50,5.886056647693163,CHEMBL1642987,CHEMBL1914
CC(C)(C)c1cc[n+](Cc2cccc(C[n+]3ccc(C(C)(C)C)cc3)c2)cc1,P06276,IC50,5.721246399047171,CHEMBL1642986,CHEMBL1914
CC(C)(C)c1cc[n+](Cc2ccccc2C[n+]2ccc(C(C)(C)C)cc2)cc1,P06276,IC50,5.619788758288394,CHEMBL1642985,CHEMBL1914
CC(C)(C)c1ccc(C(=O)OCCCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,P06276,IC50,4.102812923419847,CHEMBL229050,CHEMBL1914
CC(C)(C)c1ccc(C(=O)OCCCCN2CCC(OCc3ccccc3)CC2)cc1,P06276,IC50,4.817300096663957,CHEMBL228302,CHEMBL1914
CC(C)(C)c1ccc(CNCC(O)C(Cc2ccccc2)NC(=O)C(c2ccccc2)c2ccccc2)cc1,P06276,IC50,6.698970004336019,CHEMBL4857933,CHEMBL1914
CC(C)(C)c1ccc(CNCC(O)C(Cc2ccccc2)NC(=O)CC(c2ccccc2)c2ccccc2)cc1,P06276,IC50,6.055517327849831,CHEMBL4851448,CHEMBL1914
CC(C)(C)c1ccc(CNCC(O)CNC(=O)C(c2ccccc2)c2ccccc2)cc1,P06276,IC50,6.522878745280337,CHEMBL5411568,CHEMBL1914
CC(C)(C)c1ccc(CNCC(O)CNC(=O)CC(c2ccccc2)c2ccccc2)cc1,P06276,IC50,6.795880017344075,CHEMBL5431415,CHEMBL1914
CC(C)(C)c1cccc(CNCC(O)C(Cc2ccccc2)NC(=O)C(c2ccccc2)c2ccccc2)c1,P06276,IC50,7.698970004336019,CHEMBL4874266,CHEMBL1914
CC(C)(C)c1cccc(CNCC(O)CNC(=O)C(c2ccccc2)c2ccccc2)c1,P06276,IC50,7.0,CHEMBL5425456,CHEMBL1914
CC(C)(C)c1cccc(CNCC(O)CNC(=O)CC(c2ccccc2)c2ccccc2)c1,P06276,IC50,6.7447274948966935,CHEMBL5435772,CHEMBL1914
CC(C)(C)c1cccc(CNCC(O)CNCCC(c2ccccc2)c2ccccc2)c1,P06276,IC50,5.234674988273469,CHEMBL4860825,CHEMBL1914
CC(C)(O)CCc1c(-c2ccc(O)cc2O)oc2c3c(cc(O)c2c1=O)OC(C)(C)C=C3,P06276,IC50,5.769551078621726,CHEMBL1719948,CHEMBL1914
CC(C)=CC1Oc2cc(O)ccc2-c2oc3c4c(cc(O)c3c(=O)c21)OC(C)(C)C=C4,P06276,IC50,5.769551078621726,CHEMBL1770313_CHEMBL4168752_CHEMBL4176617,CHEMBL1914
CC(C)=CCCC(C)=CCc1c(O)cc(O)c(CC=C(C)C)c1-c1cc2ccc(O)cc2o1,P06276,IC50,7.0,CHEMBL465156,CHEMBL1914
CC(C)=CCCC(C)=CCc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)c(O)cc1O,P06276,IC50,4.790216985151485,CHEMBL2297277,CHEMBL1914
CC(C)=CCCC(C)=CCc1cc(C2CC(=O)c3c(O)cc(O)cc3O2)c(O)cc1O,P06276,IC50,5.769551078621726,CHEMBL1096939_CHEMBL4173326,CHEMBL1914
CC(C)=CCCC1(C)C=Cc2c(O)cc(-c3cc4c(O)cc(O)cc4o3)c(CC=C(C)C)c2O1,P06276,IC50,5.052566278112949,CHEMBL4175881,CHEMBL1914
CC(C)=CCCC1(C)C=Cc2c(O)cc(-c3cc4ccc(O)cc4o3)c(CC=C(C)C)c2O1,P06276,IC50,4.825940192274975,CHEMBL4159281,CHEMBL1914
CC(C)=CCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,P06276,IC50,7.787812395596042,CHEMBL4207386,CHEMBL1914
CC(C)=CCc1c(-c2cc3ccc(O)cc3o2)cc2c3c1OC1(C)CCC(C3C1)C(C)(C)O2,P06276,IC50,5.806875401645538,CHEMBL4165259,CHEMBL1914
CC(C)=CCc1c(-c2ccc(O)cc2O)oc2c(CC=C(C)C)c(O)cc(O)c2c1=O,P06276,IC50,5.769551078621726,CHEMBL518543,CHEMBL1914
CC(C)=CCc1c(-c2ccc(O)cc2O)oc2c3c(cc(O)c2c1=O)OC(C)(C)C=C3,P06276,IC50,5.769551078621726,CHEMBL464006,CHEMBL1914
CC(C)C(=O)NC1CC=C2CC3C(=O)CC4(C)C(C(C)N(C)C)C(O)CC4(C)C3CCC2C1(C)CO,P06276,IC50,5.422850686279944,CHEMBL391686,CHEMBL1914
CC(C)C1=NC2CCC34CC35C(=O)CC3(C)C(C(C)N(C)C)C(O)CC3(C)C5CCC4C2(C)C=C1,P06276,IC50,6.168130225719498,CHEMBL1783534,CHEMBL1914
CC(C)C1=NC2CCC34CC35C(=O)CC3(C)C(C(C)N(C)C)C(O)CC3(C)C5CCC4C2(C)CN1C,P06276,IC50,5.530472520812986,CHEMBL1783532,CHEMBL1914
CC(C)C1=NC2CCC34CC35C(=O)CC3(C)C(C(C)N(C)C)C(O)CC3(C)C5CCC4C2(C)CS1,P06276,IC50,5.269621531412357,CHEMBL1783520,CHEMBL1914
CC(C)C1=NC2CCC34CC35C(=O)CC3(C)C(C(C)N(C)C)C(O)CC3(C)C5CCC4C2(C)N1,P06276,IC50,5.141222262694551,CHEMBL1783533,CHEMBL1914
CC(C)C1=NC2CCC3C=C4C(=O)CC5(C)C(C(C)N(C)C)C(O)CC5(C)C4CCC3C2(C)CO1,P06276,IC50,5.838631997765026,CHEMBL392512,CHEMBL1914
CC(C)C1c2c(-c3ccccc3)n[nH]c2Oc2nc3c(c(N)c21)CCCC3,P06276,IC50,6.2441251443275085,CHEMBL3922713,CHEMBL1914
CC(C)CCN=C(C=NO)N(C)C,P06276,IC50,4.180456064458132,CHEMBL1952050,CHEMBL1914
CC(C)CN(CCCc1ccccc1)Cc1ccc2ccccc2c1,P06276,IC50,7.619788758288394,CHEMBL5405011,CHEMBL1914
CC(C)CN(Cc1csc(COc2ccc(C(F)(F)F)cc2)n1)C(=O)c1ccc2c(c1)OCO2,P06276,IC50,5.281498311132726,CHEMBL5175426,CHEMBL1914
CC(C)CN(Cc1csc(COc2ccc(Cl)cc2)n1)C(=O)c1ccc2c(c1)OCO2,P06276,IC50,6.619788758288394,CHEMBL5207646,CHEMBL1914
CC(C)CN(Cc1csc(COc2ccc(F)cc2)n1)C(=O)S(=O)(=O)c1ccccc1,P06276,IC50,5.086716098239581,CHEMBL5175357,CHEMBL1914
CC(C)CN(Cc1csc(COc2ccc(F)cc2)n1)C(=O)c1ccc2c(c1)OCO2,P06276,IC50,6.886056647693163,CHEMBL5172666,CHEMBL1914
CC(C)Cc1ccc(C=C2Oc3ccccc3C2=O)cc1,P06276,IC50,5.991399828238082,CHEMBL3950130,CHEMBL1914
CC(C)N(C(=O)Oc1ccc2c(CN(C)CCC3CCCCCC3)c[nH]c2c1)C(C)C,P06276,IC50,7.064341613899366,CHEMBL5394683,CHEMBL1914
CC(C)N(C(=O)Oc1cccc2c(CN(C)CCC3CCCCCC3)c[nH]c12)C(C)C,P06276,IC50,6.638083381331357,CHEMBL5407856,CHEMBL1914
CC(C)N(C(=O)Oc1cccc2cc[nH]c12)C(C)C,P06276,IC50,4.893469146177619,CHEMBL5429001,CHEMBL1914
CC(C)N(C)C(=O)Oc1cccc2c(CN(C)CCC3CCCCCC3)c[nH]c12,P06276,IC50,6.942333896090171,CHEMBL5440735,CHEMBL1914
CC(C)N(CCn1nc(OCc2cccc3ccccc23)c2ccccc21)C(C)C,P06276,IC50,7.0,CHEMBL3116282,CHEMBL1914
CC(C)NCc1cccc2[nH]c3ccccc3c12,P06276,IC50,5.091514981121351,CHEMBL3752974,CHEMBL1914
CC(C)Nc1nc(NCCc2ccccc2)c2ccccc2n1,P06276,IC50,5.795880017344075,CHEMBL4070462,CHEMBL1914
CC(C)Nc1nc(NCc2ccccc2)c2ccccc2n1,P06276,IC50,4.931814138253839,CHEMBL3262251,CHEMBL1914
CC(C)c1ccc(C(=O)OCCCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,P06276,IC50,4.6343248595440825,CHEMBL229051,CHEMBL1914
CC(C)c1ccc(C(=O)OCCCCN2CCC(OCc3ccccc3)CC2)cc1,P06276,IC50,4.966978555317089,CHEMBL228303,CHEMBL1914
CC(C)c1ccc(NC(=O)OC2CCCN(Cc3ccccc3)C2)cc1,P06276,IC50,5.488116639021126,CHEMBL4800026,CHEMBL1914
CC(C)c1ccc(NC(=O)OC2CCN(Cc3ccccc3)CC2)cc1,P06276,IC50,5.7594507517174005,CHEMBL4783852,CHEMBL1914
CC(C)c1ccc(NC(=O)OCC2CCCN(C3Cc4ccccc4C3)C2)cc1,P06276,IC50,6.354577730650908,CHEMBL4785480,CHEMBL1914
CC(C)c1ccc(NC(=O)OCC2CCCN(Cc3ccccc3)C2)cc1,P06276,IC50,6.928117992693874,CHEMBL4792208,CHEMBL1914
CC(C)c1ccc(NC(=O)OCC2CCN(Cc3ccccc3)CC2)cc1,P06276,IC50,6.092051478387727,CHEMBL4795569,CHEMBL1914
CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCC(C)C2C3C)cc1,P06276,IC50,7.301029995663981,CHEMBL4068410,CHEMBL1914
CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCN(C)C2N3C)cc1,P06276,IC50,7.301029995663981,CHEMBL129837_CHEMBL383013_CHEMBL417915,CHEMBL1914
CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCN(CCc4ccccc4)C2N3C)cc1,P06276,IC50,8.221848749616356,CHEMBL1080386_CHEMBL54577,CHEMBL1914
CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCNC2N3)cc1,P06276,IC50,9.0,CHEMBL4089082_CHEMBL54470,CHEMBL1914
CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCOC2O3)cc1,P06276,IC50,7.568636235841012,CHEMBL1242981_CHEMBL179320_CHEMBL206237_CHEMBL206642,CHEMBL1914
CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)COC(C2)O3)cc1,P06276,IC50,7.657577319177793,CHEMBL178792_CHEMBL204732_CHEMBL205321,CHEMBL1914
CC(C)c1cccc(CNCC(O)C(Cc2ccccc2)NC(=O)C(c2ccccc2)c2ccccc2)c1,P06276,IC50,7.096910013008056,CHEMBL4851264_CHEMBL4868077,CHEMBL1914
CC(C)c1cccc(CNCC(O)C(Cc2ccccc2)NC(=O)CC(c2ccccc2)c2ccccc2)c1,P06276,IC50,6.301029995663981,CHEMBL4876288,CHEMBL1914
CC(C)c1cccc(CNCC(O)CNC(=O)CC(c2ccccc2)c2ccccc2)c1,P06276,IC50,6.585026652029182,CHEMBL5413749,CHEMBL1914
CC(C)n1c2ccccc2c2cc[n+](-c3ccccc3)cc21,P06276,IC50,4.431798275933005,CHEMBL5285678,CHEMBL1914
CC(C1C(O)CC2(C)C3CCC4C(=CCC5N=C(C6CCCCC6)OCC54C)CC3C(=O)CC12C)N(C)C,P06276,IC50,6.425968732272281,CHEMBL237667,CHEMBL1914
CC(C1C(O)CC2(C)C3CCC4C(=CCC5N=C(Cc6ccccc6)OCC54C)CC3C(=O)CC12C)N(C)C,P06276,IC50,6.42021640338319,CHEMBL396189,CHEMBL1914
