nonstereo_aromatic_smiles,accession,standard_type,pPot_mean,chembl_cid,chembl_tid
C=CCOC(=O)C1=C(C)NC(=S)N(CC(O)CCl)C1c1ccccc1,P00918,Kd,6.4071573168689,CHEMBL5173808,CHEMBL205
C=CCOC(=O)C1=C(C)NC(=S)NC1c1ccc(OC)cc1,P00918,Kd,7.513853003193427,CHEMBL5185906,CHEMBL205
C=CCOC(=O)C1=C(C)NC(=S)NC1c1ccccc1,P00918,Kd,7.408399055460427,CHEMBL4633493,CHEMBL205
C=CCOc1ccc(S(N)(=O)=O)cc1,P00918,Kd,7.920818753952375,CHEMBL3402960,CHEMBL205
C=CCn1c(SCC(=O)Nc2ccc(S(N)(=O)=O)cc2)nc2ccc(C)cc2c1=O,P00918,Kd,8.744727494896694,CHEMBL3337908,CHEMBL205
C=CCn1c(SCC(=O)Nc2ccc(S(N)(=O)=O)cc2)nc2ccc([N+](=O)[O-])cc2c1=O,P00918,Kd,7.91721462968355,CHEMBL3337913,CHEMBL205
C=CCn1c(SCC(=O)Nc2ccc(S(N)(=O)=O)cc2)nc2cccc(C)c2c1=O,P00918,Kd,8.886056647693163,CHEMBL3337907,CHEMBL205
C=CCn1c(SCC(=O)Nc2ccc(S(N)(=O)=O)cc2)nc2sc3c(c2c1=O)CCCC3,P00918,Kd,6.481486060122112,CHEMBL517746,CHEMBL205
C=Cc1ccc(C[n+]2ccn(CCCCCCCCCC)c2C)cc1,P00918,Kd,7.554863031286696,CHEMBL5193557,CHEMBL205
C=Cc1ccc(C[n+]2ccn(Cc3ccccc3)c2C)cc1,P00918,Kd,7.554863031286696,CHEMBL5207182,CHEMBL205
CC(=CCc1cc2ccc(=O)oc2cc1O)CO,P00918,Kd,4.102922996790579,CHEMBL2334353,CHEMBL205
CC(=NNC(=O)Nc1n[nH]c(=S)s1)c1ccc(Br)cc1,P00918,Kd,4.948847477552619,CHEMBL235501,CHEMBL205
CC(=NNC(=O)Nc1n[nH]c(=S)s1)c1ccc(C)cc1,P00918,Kd,5.434152181326482,CHEMBL235700,CHEMBL205
CC(=NNC(=O)Nc1n[nH]c(=S)s1)c1ccc(Cl)cc1,P00918,Kd,5.410050398674292,CHEMBL391990,CHEMBL205
CC(=NNC(=O)Nc1n[nH]c(=S)s1)c1ccc([N+](=O)[O-])cc1,P00918,Kd,5.450996737974212,CHEMBL235502,CHEMBL205
CC(=NNC(=O)Nc1n[nH]c(=S)s1)c1ccccc1,P00918,Kd,5.432973633840939,CHEMBL235692,CHEMBL205
CC(=NNC(=O)c1ccc(Cl)cc1)C(=NNc1ccc(S(N)(=O)=O)cc1)N1CCCCC1,P00918,Kd,9.244125144327509,CHEMBL3098522,CHEMBL205
CC(=NNC(=O)c1ccc(Cl)cc1)C(Cl)=NNc1ccc(S(N)(=O)=O)cc1,P00918,Kd,8.193820026016112,CHEMBL3098535,CHEMBL205
CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1cc2cc(Br)ccc2oc1=O,P00918,Kd,7.91721462968355,CHEMBL4764288,CHEMBL205
CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1cc2ccccc2oc1=O,P00918,Kd,7.580044251510242,CHEMBL4756105,CHEMBL205
CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc(Br)cc1,P00918,Kd,7.373659632624958,CHEMBL4854779,CHEMBL205
CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc(Cl)cc1,P00918,Kd,7.339134521996131,CHEMBL4848298,CHEMBL205
CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc(F)cc1,P00918,Kd,7.673664139071248,CHEMBL4863150,CHEMBL205
CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc(N2C(=O)C3C(C2=O)C2(Cl)C(Cl)=C(Cl)C3(Cl)C2(Cl)Cl)cc1,P00918,Kd,6.432855954804342,CHEMBL5196185,CHEMBL205
CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc(N2C(=O)C3CC=CCC3C2=O)cc1,P00918,Kd,6.432855954804342,CHEMBL5183653,CHEMBL205
CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc(N2C(=O)c3c(Br)c(Br)c(Br)c(Br)c3C2=O)cc1,P00918,Kd,6.432855954804342,CHEMBL5204952,CHEMBL205
CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc(N2C(=O)c3c(Cl)c(Cl)c(Cl)c(Cl)c3C2=O)cc1,P00918,Kd,6.432855954804342,CHEMBL4520545,CHEMBL205
CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc(N2C(=O)c3cc(Cl)c(Cl)cc3C2=O)cc1,P00918,Kd,6.432855954804342,CHEMBL5180451,CHEMBL205
CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc(N2C(=O)c3ccc(C(=O)O)cc3C2=O)cc1,P00918,Kd,6.432855954804342,CHEMBL5195474,CHEMBL205
CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc(N2C(=O)c3ccc(C(C)(C)C)cc3C2=O)cc1,P00918,Kd,6.432855954804342,CHEMBL5188471,CHEMBL205
CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc(N2C(=O)c3ccc(C)cc3C2=O)cc1,P00918,Kd,6.432855954804342,CHEMBL5188833,CHEMBL205
CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc(N2C(=O)c3ccccc3C2=O)cc1,P00918,Kd,6.432855954804342,CHEMBL5202860,CHEMBL205
CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccccc1,P00918,Kd,7.636388020107855,CHEMBL4864894,CHEMBL205
CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1sc2nc3ccccc3n2c1C,P00918,Kd,7.552841968657781,CHEMBL4789539,CHEMBL205
CC(=NNC(=O)c1ccccc1)C(=NNc1ccc(S(N)(=O)=O)cc1)N1CCCCC1,P00918,Kd,8.236572006437063,CHEMBL3098521,CHEMBL205
CC(=NNC(=O)c1ccccc1)C(Cl)=NNc1ccc(S(N)(=O)=O)cc1,P00918,Kd,7.767003889607846,CHEMBL3098534,CHEMBL205
CC(=NNC(=O)c1cccs1)C(=NNc1ccc(S(N)(=O)=O)cc1)N1CCCCC1,P00918,Kd,9.050609993355089,CHEMBL3098524,CHEMBL205
CC(=NNC(=O)c1cccs1)C(Cl)=NNc1ccc(S(N)(=O)=O)cc1,P00918,Kd,9.0268721464003,CHEMBL3098520,CHEMBL205
CC(=NNC(=O)c1nc(N)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccc(N2CCOCC2)cc1,P00918,Kd,7.268411234813261,CHEMBL4578451,CHEMBL205
CC(=NNC(=O)c1nc(N)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccccc1,P00918,Kd,8.050609993355087,CHEMBL4520887,CHEMBL205
CC(=NNC(=O)c1nc(N)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccncc1,P00918,Kd,8.070581074285707,CHEMBL4561594,CHEMBL205
CC(=NNC(N)=O)c1nnn(-c2ccc(S(=O)(=O)Nc3nccs3)cc2)c1C,P00918,Kd,5.163422725159351,CHEMBL4792442,CHEMBL205
CC(=NNC(N)=O)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1C,P00918,Kd,7.785156151952302,CHEMBL4795119,CHEMBL205
CC(=NNC(N)=S)c1nnn(-c2ccc(C(=O)O)cc2)c1C,P00918,Kd,6.380802284207053,CHEMBL4792785,CHEMBL205
CC(=NNC(N)=S)c1nnn(-c2ccc(S(=O)(=O)Nc3nccs3)cc2)c1C,P00918,Kd,4.203890735685356,CHEMBL4779437,CHEMBL205
CC(=NNC(N)=S)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1C,P00918,Kd,7.496209316942819,CHEMBL4791577,CHEMBL205
CC(=NNc1ccc(S(N)(=O)=O)cc1)c1cc2cc(Cl)ccc2oc1=O,P00918,Kd,6.120428206428973,CHEMBL3805906,CHEMBL205
CC(=NNc1ccc(S(N)(=O)=O)cc1)c1cc2ccccc2oc1=O,P00918,Kd,7.707273583413295,CHEMBL3805222,CHEMBL205
CC(=NNc1ccc(S(N)(=O)=O)cc1)c1sc2nc3ccccc3n2c1C,P00918,Kd,6.877129077135565,CHEMBL4750565,CHEMBL205
CC(=NNc1nc(-c2ccc(Cl)cc2)cs1)c1nnn(-c2ccc(C(=O)O)cc2)c1C,P00918,Kd,6.247413821259591,CHEMBL4797489,CHEMBL205
CC(=NNc1nc(-c2ccc(Cl)cc2)cs1)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1C,P00918,Kd,7.85078088734462,CHEMBL4780406,CHEMBL205
CC(=NO)c1ccc(-c2ccc(O)c(F)c2)c(Cl)c1O,P00918,Kd,5.304518323509802,CHEMBL479836,CHEMBL205
CC(=NO)c1ccc(-c2ccc(O)cc2)c(Cl)c1O,P00918,Kd,5.478861916295964,CHEMBL479638,CHEMBL205
CC(=NO)c1ccc(N2C(=O)c3ccc(C(=O)O)cc3C2=O)cc1,P00918,Kd,5.252945719312528,CHEMBL5199772,CHEMBL205
CC(=O)C(=Cc1ccc(Cl)cc1)C(=O)Nc1ccc(S(N)(=O)=O)cc1,P00918,Kd,9.214670164989233,CHEMBL4458973,CHEMBL205
CC(=O)C(=Cc1ccc(F)cc1Cl)C(=O)Nc1ccc(S(N)(=O)=O)cc1,P00918,Kd,8.2518119729938,CHEMBL4451455,CHEMBL205
CC(=O)C(=Cc1cccc([N+](=O)[O-])c1)C(=O)Nc1ccc(S(N)(=O)=O)cc1,P00918,Kd,8.161150909262744,CHEMBL4557855,CHEMBL205
CC(=O)C(=Cc1ccccc1)C(=O)Nc1ccc(S(N)(=O)=O)cc1,P00918,Kd,8.356547323513812,CHEMBL4447914,CHEMBL205
CC(=O)C(=Cc1ccccc1Cl)C(=O)Nc1ccc(S(N)(=O)=O)cc1,P00918,Kd,9.443697499232712,CHEMBL4558452,CHEMBL205
CC(=O)C(=Cc1cccs1)C(=O)Nc1ccc(S(N)(=O)=O)cc1,P00918,Kd,8.537602002101044,CHEMBL4455089,CHEMBL205
CC(=O)C(=NNc1ccc(S(N)(=O)=O)cc1)Sc1nc2ccccc2c(=O)n1-c1ccccc1,P00918,Kd,9.136677139879543,CHEMBL5176361,CHEMBL205
CC(=O)C(NNc1ccc(S(N)(=O)=O)cc1)Sc1nc2ccccc2c(=O)[nH]1,P00918,Kd,9.136677139879543,CHEMBL4649658,CHEMBL205
CC(=O)C1(c2ccccc2)CCN(C(=O)c2ccc(S(N)(=O)=O)cc2)CC1,P00918,Kd,9.221848749616356,CHEMBL4590736,CHEMBL205
CC(=O)C1=C(C)N(CC(C)O)C(=S)NC1c1ccccc1,P00918,Kd,8.3767507096021,CHEMBL5199705,CHEMBL205
CC(=O)C1=C(C)N(CCCCO)C(=S)NC1c1ccccc1,P00918,Kd,8.3767507096021,CHEMBL5187938,CHEMBL205
CC(=O)C1=NN(c2ccc(S(N)(=O)=O)cc2)C(=C(C#N)C#N)S1,P00918,Kd,8.3767507096021,CHEMBL3098135,CHEMBL205
CC(=O)C1=NN(c2ccc(S(N)(=O)=O)cc2)C(=C(C#N)C(=O)Nc2ccc(S(N)(=O)=O)cc2)S1,P00918,Kd,9.2518119729938,CHEMBL3098533,CHEMBL205
CC(=O)C1=NN(c2ccc(S(N)(=O)=O)cc2)C(=C(C#N)C(=O)c2ccccc2)S1,P00918,Kd,9.040958607678906,CHEMBL3098532,CHEMBL205
CC(=O)C1=NN(c2ccccc2)C(=C(C#N)C(=O)Nc2ccc(S(N)(=O)=O)cc2)S1,P00918,Kd,8.102372908709558,CHEMBL2337539,CHEMBL205
CC(=O)CC(=O)Nc1c(C#N)c(-c2ccc(Br)cc2)cn1-c1ccc(S(N)(=O)=O)cc1,P00918,Kd,8.2839966563652,CHEMBL3342501,CHEMBL205
CC(=O)CC(=O)Nc1ccc(S(N)(=O)=O)cc1,P00918,Kd,7.403402904373539,CHEMBL4568951,CHEMBL205
CC(=O)CN1C(=O)C=C(C)OS1(=O)=O,P00918,Kd,5.662540738709344,CHEMBL3322440,CHEMBL205
CC(=O)CN1C(=O)c2ccccc2S1(=O)=O,P00918,Kd,7.376750709602099,CHEMBL415079,CHEMBL205
CC(=O)Cc1nc2c3c(-c4ccc(Br)cc4)cn(-c4ccc(S(N)(=O)=O)cc4)c3ncn2n1,P00918,Kd,6.907630300370879,CHEMBL3298349,CHEMBL205
CC(=O)N1CCN(C(=O)c2ccc(S(N)(=O)=O)cc2)C(Cc2ccccc2)C1,P00918,Kd,7.761779836750905,CHEMBL4161747_CHEMBL4169677,CHEMBL205
CC(=O)N1CCN(C(=O)c2ccc(S(N)(=O)=O)cc2)CC1Cc1ccccc1,P00918,Kd,7.807018214699651,CHEMBL4166970_CHEMBL4167883,CHEMBL205
CC(=O)N1N=C(c2ccc(Br)cc2)CC1c1c(C)nn(-c2ccc(S(N)(=O)=O)cc2)c1Cl,P00918,Kd,9.522878745280336,CHEMBL3601464,CHEMBL205
CC(=O)N1N=C(c2ccc(C)cc2)CC1c1c(C)nn(-c2ccc(S(N)(=O)=O)cc2)c1Cl,P00918,Kd,9.267606240177033,CHEMBL3601460,CHEMBL205
CC(=O)N1N=C(c2ccc(C)cc2)CC1c1ccc(OS(N)(=O)=O)cc1,P00918,Kd,8.00436480540245,CHEMBL4473899,CHEMBL205
CC(=O)N1N=C(c2ccc(C)cc2)CC1c1cccc(OS(N)(=O)=O)c1,P00918,Kd,7.595166283380061,CHEMBL4578546,CHEMBL205
CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(OS(N)(=O)=O)cc1,P00918,Kd,7.559090917934782,CHEMBL4519062,CHEMBL205
CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1cccc(OS(N)(=O)=O)c1,P00918,Kd,7.261219441515631,CHEMBL4452172,CHEMBL205
CC(=O)N1N=C(c2ccc(Cl)cc2)CC1c1c(C)nn(-c2ccc(S(N)(=O)=O)cc2)c1Cl,P00918,Kd,9.585026652029182,CHEMBL3601463,CHEMBL205
CC(=O)N1N=C(c2ccc(Cl)cc2)CC1c1ccc(OS(N)(=O)=O)cc1,P00918,Kd,7.709965388637482,CHEMBL4532533,CHEMBL205
CC(=O)N1N=C(c2ccc(Cl)cc2)CC1c1cccc(OS(N)(=O)=O)c1,P00918,Kd,7.485452247339714,CHEMBL4539997,CHEMBL205
CC(=O)N1N=C(c2ccc(Cl)cc2Cl)CC1c1ccc(OS(N)(=O)=O)cc1,P00918,Kd,8.275724130399212,CHEMBL4453349,CHEMBL205
CC(=O)N1N=C(c2ccc(Cl)cc2Cl)CC1c1cccc(OS(N)(=O)=O)c1,P00918,Kd,7.920818753952375,CHEMBL4465172,CHEMBL205
CC(=O)N1N=C(c2ccc(F)cc2)CC1c1c(C)nn(-c2ccc(S(N)(=O)=O)cc2)c1Cl,P00918,Kd,8.769551078621726,CHEMBL3601462,CHEMBL205
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1c(Cl)cccc1Cl,P00918,Kd,7.87942606879415,CHEMBL4532575,CHEMBL205
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccc(C(F)(F)F)cc1,P00918,Kd,9.292267308322666,CHEMBL4580659,CHEMBL205
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccc(C)cc1,P00918,Kd,8.187086643357144,CHEMBL4441496,CHEMBL205
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccc(Cl)cc1,P00918,Kd,8.221848749616356,CHEMBL4438539,CHEMBL205
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccc(Cl)cc1Cl,P00918,Kd,8.031517051446064,CHEMBL4567031,CHEMBL205
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccc(F)cc1,P00918,Kd,8.823908740944319,CHEMBL4454540,CHEMBL205
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccc([N+](=O)[O-])cc1,P00918,Kd,9.23889959043215,CHEMBL4590447,CHEMBL205
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1cccc(Cl)c1,P00918,Kd,9.060480747381382,CHEMBL4581991,CHEMBL205
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1cccc2ccccc12,P00918,Kd,7.560667306169737,CHEMBL4465274,CHEMBL205
CC(=O)N1N=C(c2ccc([N+](=O)[O-])cc2)CC1c1ccc(OS(N)(=O)=O)cc1,P00918,Kd,8.022276394711152,CHEMBL4456443,CHEMBL205
CC(=O)N1N=C(c2ccc([N+](=O)[O-])cc2)CC1c1cccc(OS(N)(=O)=O)c1,P00918,Kd,7.640164517660112,CHEMBL4447257,CHEMBL205
CC(=O)N1N=C(c2cccc(OS(N)(=O)=O)c2)CC1c1c(Cl)cccc1Cl,P00918,Kd,6.65091683122041,CHEMBL4451882,CHEMBL205
CC(=O)N1N=C(c2cccc(OS(N)(=O)=O)c2)CC1c1cc(Cl)ccc1Cl,P00918,Kd,7.033389013318065,CHEMBL4446038,CHEMBL205
CC(=O)N1N=C(c2cccc(OS(N)(=O)=O)c2)CC1c1ccc(C(F)(F)F)cc1,P00918,Kd,7.653647025549361,CHEMBL4464778,CHEMBL205
CC(=O)N1N=C(c2cccc(OS(N)(=O)=O)c2)CC1c1ccc(C)cc1,P00918,Kd,7.147520006363144,CHEMBL4445724,CHEMBL205
CC(=O)N1N=C(c2cccc(OS(N)(=O)=O)c2)CC1c1ccc(Cl)cc1,P00918,Kd,7.832682665251823,CHEMBL4470818,CHEMBL205
CC(=O)N1N=C(c2cccc(OS(N)(=O)=O)c2)CC1c1ccc(Cl)cc1Cl,P00918,Kd,6.710634048479968,CHEMBL4454405,CHEMBL205
CC(=O)N1N=C(c2cccc(OS(N)(=O)=O)c2)CC1c1ccc(F)cc1,P00918,Kd,7.42021640338319,CHEMBL4472783,CHEMBL205
CC(=O)N1N=C(c2cccc(OS(N)(=O)=O)c2)CC1c1ccc([N+](=O)[O-])cc1,P00918,Kd,6.873219422987991,CHEMBL4447073,CHEMBL205
CC(=O)N1N=C(c2cccc(OS(N)(=O)=O)c2)CC1c1cccc(Cl)c1,P00918,Kd,7.244887733604929,CHEMBL4529542,CHEMBL205
CC(=O)N1N=C(c2cccc(OS(N)(=O)=O)c2)CC1c1cccc2ccccc12,P00918,Kd,6.666149854897455,CHEMBL4451504,CHEMBL205
CC(=O)N1N=C(c2cccc(OS(N)(=O)=O)c2)CC1c1ccccc1,P00918,Kd,7.404503778174426,CHEMBL4581321,CHEMBL205
CC(=O)N1N=C(c2cccc(OS(N)(=O)=O)c2)CC1c1ccccc1Cl,P00918,Kd,7.045275209020938,CHEMBL4455505,CHEMBL205
CC(=O)N1N=C(c2ccccc2)CC1c1c(C)nn(-c2ccc(S(N)(=O)=O)cc2)c1Cl,P00918,Kd,9.769551078621726,CHEMBL3601459,CHEMBL205
CC(=O)N1N=C(c2ccccc2)CC1c1ccc(OS(N)(=O)=O)cc1,P00918,Kd,7.348721986001855,CHEMBL4527048,CHEMBL205
CC(=O)N1N=C(c2ccccc2)CC1c1cccc(OS(N)(=O)=O)c1,P00918,Kd,7.782516055786093,CHEMBL4562874,CHEMBL205
CC(=O)N=c1sc(S(N)(=O)=O)nn1C,P00918,Kd,7.84625357132412,CHEMBL19,CHEMBL205
CC(=O)NC(CCCCN)C(=O)NCCc1ccc(S(N)(=O)=O)cc1,P00918,Kd,6.325138859262188,CHEMBL3314178,CHEMBL205
CC(=O)NC(CCCCN)C(=O)NCc1ccc(S(N)(=O)=O)cc1,P00918,Kd,6.249491605148654,CHEMBL3314177,CHEMBL205
CC(=O)NC(CCCCNC(=N)N)C(=O)NCCc1ccc(S(N)(=O)=O)cc1,P00918,Kd,7.356547323513812,CHEMBL3314182,CHEMBL205
CC(=O)NC(CCCCNC(=N)N)C(=O)NCc1ccc(S(N)(=O)=O)cc1,P00918,Kd,6.084072788302884,CHEMBL3314181,CHEMBL205
CC(=O)NC(CCCCNC(=O)OC(C)(C)C)C(=O)NCCc1ccc(S(N)(=O)=O)cc1,P00918,Kd,7.11975822410452,CHEMBL3314176,CHEMBL205
CC(=O)NC(CCCCNC(=O)OC(C)(C)C)C(=O)NCc1ccc(S(N)(=O)=O)cc1,P00918,Kd,7.147520006363144,CHEMBL3314175,CHEMBL205
CC(=O)NC(CCCCNC(=O)OC(C)(C)C)C(=O)Nc1cccc(S(N)(=O)=O)c1,P00918,Kd,5.292429823902063,CHEMBL3313934,CHEMBL205
CC(=O)NC1C(O)C(O)C(CO)OC1n1cc(-c2ccc(S(N)(=O)=O)cc2)nn1,P00918,Kd,6.337242168318426,CHEMBL270334,CHEMBL205
CC(=O)NC1C(O)C(O)C(CO)OC1n1cc(CNC(=O)c2ccc(S(N)(=O)=O)cc2)nn1,P00918,Kd,6.576754126063192,CHEMBL217232,CHEMBL205
CC(=O)NC1C(O)C(O)C(CO)OC1n1cc(COC(=O)c2ccc(S(N)(=O)=O)cc2)nn1,P00918,Kd,8.136677139879545,CHEMBL217303,CHEMBL205
CC(=O)NC1C(OC(C)=O)C(OC(C)=O)C(COC(C)=O)OC1n1cc(-c2ccc(S(N)(=O)=O)cc2)nn1,P00918,Kd,6.356547323513812,CHEMBL270994,CHEMBL205
CC(=O)NC1CCCN(C(=S)S)C1,P00918,Kd,7.319664486585436,CHEMBL3400810_CHEMBL3962337,CHEMBL205
CC(=O)NC1CCc2cc(S(N)(=O)=O)ccc21,P00918,Kd,7.225866727414627,CHEMBL359768,CHEMBL205
CC(=O)NC1Cc2ccc(S(=O)(=O)O)cc2C1,P00918,Kd,7.187086643357144,CHEMBL363489_CHEMBL454461,CHEMBL205
CC(=O)NC1Cc2ccc(S(N)(=O)=O)cc2C1,P00918,Kd,8.819136081991203,CHEMBL184674,CHEMBL205
CC(=O)NNc1ccccc1S(N)(=O)=O,P00918,Kd,6.578396073130168,CHEMBL175652,CHEMBL205
CC(=O)NS(=O)(=O)c1ccc(C2=NN(C(C)=O)C(c3ccc(C(F)(F)F)cc3)O2)cc1,P00918,Kd,6.049635145623877,CHEMBL4129095,CHEMBL205
CC(=O)NS(=O)(=O)c1ccc(C2=NN(C(C)=O)C(c3ccc(C)cc3)O2)cc1,P00918,Kd,6.276544327964814,CHEMBL4129969,CHEMBL205
