nonstereo_aromatic_smiles,accession,standard_type,pPot_mean,chembl_cid,chembl_tid
C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCn4ccnc4[N+](=O)[O-])cc23)c1,P00533,IC50,9.309803919971486,CHEMBL3355881,CHEMBL203
C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCn4ccnc4[N+](=O)[O-])cc23)c1,P00533,IC50,9.2518119729938,CHEMBL3355880,CHEMBL203
C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCN4CCOCC4)cc23)c1,P00533,IC50,9.09151498112135,CHEMBL5281903,CHEMBL203
C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCn4ccnc4[N+](=O)[O-])cc23)c1,P00533,IC50,8.96657624451305,CHEMBL3355879,CHEMBL203
C#Cc1cccc(Nc2ncnc3cc(OC)c4c(c23)OCCO4)c1,P00533,IC50,7.962573502059376,CHEMBL3805236,CHEMBL203
C#Cc1cccc(Nc2ncnc3cc(OC4CCN(C)CC4)c(NC(=O)C=CCN(C)C)cc23)c1,P00533,IC50,8.09151498112135,CHEMBL3622649,CHEMBL203
C#Cc1cccc(Nc2ncnc3cc(OC4CCOC4)c(NC(=O)C=C)cc23)c1,P00533,IC50,7.492144128304169,CHEMBL3622625,CHEMBL203
C#Cc1cccc(Nc2ncnc3cc(OC4CCOC4)c(NC(=O)C=CCN(C)C)cc23)c1,P00533,IC50,8.920818753952375,CHEMBL3622645,CHEMBL203
C#Cc1cccc(Nc2ncnc3cc(OC4CCOC4)c(NC(=O)C=CCN4CCCCC4)cc23)c1,P00533,IC50,8.275724130399212,CHEMBL3622671,CHEMBL203
C#Cc1cccc(Nc2ncnc3cc(OC4CCOC4)c(NC(=O)C=CCNC(C)C)cc23)c1,P00533,IC50,8.193820026016112,CHEMBL3622679,CHEMBL203
C#Cc1cccc(Nc2ncnc3cc(OC4CCOC4)c(NC(=O)C=CCNC4CC4)cc23)c1,P00533,IC50,8.2518119729938,CHEMBL3622676,CHEMBL203
C#Cc1cccc(Nc2ncnc3cc(OC4CCOC4)c4c(c23)OCCO4)c1,P00533,IC50,7.777283528852417,CHEMBL3806170,CHEMBL203
C#Cc1cccc(Nc2ncnc3cc(OC4CCOCC4)c(NC(=O)C=CCN(C)C)cc23)c1,P00533,IC50,8.221848749616356,CHEMBL3622648,CHEMBL203
C#Cc1cccc(Nc2ncnc3cc(OC4CCOCC4)c4c(c23)OCCO4)c1,P00533,IC50,7.2380721615794705,CHEMBL3806145,CHEMBL203
C#Cc1cccc(Nc2ncnc3cc(OCC)c(NC(=O)C=CCN(C)C4CC4)cc23)c1,P00533,IC50,8.619788758288394,CHEMBL3622675,CHEMBL203
C#Cc1cccc(Nc2ncnc3cc(OCC)c(NC(=O)C=CCN4CCCCC4)cc23)c1,P00533,IC50,8.214670164989233,CHEMBL3622673,CHEMBL203
C#Cc1cccc(Nc2ncnc3cc(OCC)c(NC(=O)C=CCNC4CC4)cc23)c1,P00533,IC50,8.3767507096021,CHEMBL3622678,CHEMBL203
C#Cc1cccc(Nc2ncnc3cc(OCC)c4c(c23)OCCO4)c1,P00533,IC50,8.036212172654444,CHEMBL3805039,CHEMBL203
C#Cc1cccc(Nc2ncnc3cc(OCC4CCCO4)c4c(c23)OCCO4)c1,P00533,IC50,7.5638373529592435,CHEMBL3805325,CHEMBL203
C#Cc1cccc(Nc2ncnc3cc(OCCCCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1,P00533,IC50,9.244125144327509,CHEMBL3360610,CHEMBL203
C#Cc1cccc(Nc2ncnc3cc(OCCCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1,P00533,IC50,9.327902142064282,CHEMBL3360609,CHEMBL203
C#Cc1cccc(Nc2ncnc3cc(OCCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1,P00533,IC50,9.585026652029182,CHEMBL3360608,CHEMBL203
C#Cc1cccc(Nc2ncnc3cc(OCCCN4CC(O)C(O)C(O)C4CO)c(OC)cc23)c1,P00533,IC50,8.312471038785366,CHEMBL4102886,CHEMBL203
C#Cc1cccc(Nc2ncnc3cc(OCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1,P00533,IC50,9.187086643357144,CHEMBL3360607,CHEMBL203
C#Cc1cccc(Nc2ncnc3cc(OCCO)c(OCCOC)cc23)c1,P00533,IC50,9.0,CHEMBL3741490,CHEMBL203
C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)c4ccccc4OC(C)=O)c(OCCOC)cc23)c1,P00533,IC50,8.301029995663981,CHEMBL3741424,CHEMBL203
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(NC(=O)C=C)cc23)c1,P00533,IC50,8.744727494896694,CHEMBL3622617,CHEMBL203
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(NC(=O)C=CCN(C)C)cc23)c1,P00533,IC50,8.920818753952375,CHEMBL3622632,CHEMBL203
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c4c(c23)OCCO4)c1,P00533,IC50,7.67778070526608,CHEMBL3805461,CHEMBL203
C#Cc1cccc(Nc2ncnc3cc(OCCOCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1,P00533,IC50,9.267606240177033,CHEMBL3360611,CHEMBL203
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)C=CCN(C)C)CCO4)c1,P00533,IC50,8.522878745280337,CHEMBL3114690,CHEMBL203
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)C=CCN(CC)CC)CCO4)c1,P00533,IC50,8.301029995663981,CHEMBL3114687,CHEMBL203
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)C=CCN2CCC(C)CC2)CCO4)c1,P00533,IC50,8.301029995663981,CHEMBL3114701,CHEMBL203
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)C=CCN2CCCC2)CCO4)c1,P00533,IC50,8.522878745280337,CHEMBL3114700,CHEMBL203
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)C=CCN2CCCCC2)CCO4)c1,P00533,IC50,8.397940008672037,CHEMBL3114688,CHEMBL203
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)C=CCN2CCCCC2C)CCO4)c1,P00533,IC50,8.301029995663981,CHEMBL3114686,CHEMBL203
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)C=CCN2CCN(C)CC2)CCO4)c1,P00533,IC50,7.795880017344075,CHEMBL3114689,CHEMBL203
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)C=CCN2CCOCC2)CCO4)c1,P00533,IC50,7.920818753952375,CHEMBL3114699,CHEMBL203
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(CCCN2CCCCC2)C(=O)CO4)c1,P00533,IC50,6.674895017028593,CHEMBL3774396,CHEMBL203
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(CCCN2CCOCC2)C(=O)CO4)c1,P00533,IC50,6.856985199745905,CHEMBL3774926,CHEMBL203
C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1,P00533,IC50,8.301029995663981,CHEMBL2087361,CHEMBL203
C#Cc1cccc(Nc2ncnc3cc4oc(=O)n(CCCC(=O)OCC)c4cc23)c1,P00533,IC50,5.2441251443275085,CHEMBL3612575,CHEMBL203
C#Cc1cccc(Nc2ncnc3cc4oc(=O)n(CCCN5CCOCC5)c4cc23)c1,P00533,IC50,6.42021640338319,CHEMBL2064373,CHEMBL203
C#Cc1cccc(Nc2ncnc3cc4oc(=O)n(CCOC)c4cc23)c1,P00533,IC50,6.721246399047171,CHEMBL3612562,CHEMBL203
C#Cc1cccc(Nc2ncnc3ccc(-c4ccc(CNCCS(C)(=O)=O)o4)cc23)c1,P00533,IC50,7.466482137983032,CHEMBL4088135,CHEMBL203
C#Cc1cccc(Nc2ncnc3ccc(-c4ccc(CO)o4)cc23)c1,P00533,IC50,7.804377056413063,CHEMBL4089347,CHEMBL203
C#Cc1cccc(Nc2ncnc3ccc(OCCCCNCCS(C)(=O)=O)cc23)c1,P00533,IC50,7.96018944585165,CHEMBL517907,CHEMBL203
C#Cc1cccc(Nc2ncnc3ccc(OCc4ccc(C(=O)Nc5ccccc5N)cc4)cc23)c1,P00533,IC50,7.107905397309519,CHEMBL3218000,CHEMBL203
C#Cc1cccc(Nc2ncnc3ccc(S(=O)(=O)n4ccc(C=CC(=O)NO)c4)cc23)c1,P00533,IC50,5.920818753952375,CHEMBL3218002,CHEMBL203
C#Cc1cccc(Nc2ncnc3sc(-c4ccc(CO)cc4OC)cc23)c1,P00533,IC50,8.301029995663981,CHEMBL3758802,CHEMBL203
C#Cc1cccc(Nc2ncnc3sc(-c4ccccc4OC)cc23)c1,P00533,IC50,7.744727494896693,CHEMBL3416626,CHEMBL203
C#Cc1cccc(Nc2ncnc3sc(Br)cc23)c1,P00533,IC50,7.638272163982407,CHEMBL3416439,CHEMBL203
C#Cc1cncnc1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,P00533,IC50,7.070581074285707,CHEMBL205870,CHEMBL203
C#Cc1nn(C2CCCN(C(=O)C=C)C2)c2ncnc(N)c12,P00533,IC50,5.827105302247824,CHEMBL4071151,CHEMBL203
C(=Cc1ccccc1)C(=NNc1nncc2ccccc12)c1ccccc1,P00533,IC50,8.2518119729938,CHEMBL3903713,CHEMBL203
C=C(C)C(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,P00533,IC50,8.79997073344623,CHEMBL508481,CHEMBL203
C=C(C)C(=O)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,P00533,IC50,8.92009553233328,CHEMBL524132,CHEMBL203
C=C(CN1CCOCC1)C(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,P00533,IC50,5.568636235841012,CHEMBL114392,CHEMBL203
C=C(Cl)C(=O)Nc1cc(Nc2nc(C)cc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,P00533,IC50,7.080921907623926,CHEMBL4439632,CHEMBL203
C=C(Cl)C(=O)Nc1cc(Nc2ncc(C#N)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,P00533,IC50,6.863279432843593,CHEMBL4463634,CHEMBL203
C=C(Cl)C(=O)Nc1cc(Nc2ncc(Cl)c(N3CCc4sccc4C3)n2)c(OC)cc1N(C)CCN(C)C,P00533,IC50,7.016373712875465,CHEMBL5079081,CHEMBL203
C=C(Cl)C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,P00533,IC50,6.590066876668706,CHEMBL4441933,CHEMBL203
C=C(Cl)C(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3Cl)ncc2Cl)c1,P00533,IC50,6.521433504406157,CHEMBL4776073,CHEMBL203
C=C(Cl)C(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)nc3)ncc2Cl)c1,P00533,IC50,6.886056647693163,CHEMBL4740234,CHEMBL203
C=C(F)C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,P00533,IC50,7.187086643357144,CHEMBL4557772,CHEMBL203
C=C1CC(CBr)(c2ccc(F)cc2)OC1=O,P00533,IC50,4.1938200260161125,CHEMBL4640482,CHEMBL203
C=C1CC(CI)(c2ccc(F)cc2)OC1=O,P00533,IC50,4.619788758288394,CHEMBL4634317,CHEMBL203
C=C1CC(CI)(c2ccccc2)OC1=O,P00533,IC50,4.327902142064283,CHEMBL4642842,CHEMBL203
C=C1CC(c2ccccc2)(C(Br)c2ccccc2)OC1=O,P00533,IC50,4.537602002101044,CHEMBL4644209,CHEMBL203
C=C=CC(=O)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,P00533,IC50,8.79997073344623,CHEMBL454371,CHEMBL203
C=C=CC(=O)Nc1cc(Nc2ncc(C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,P00533,IC50,8.2839966563652,CHEMBL4290568,CHEMBL203
C=C=CC(=O)Nc1cc(Nc2ncc(OC)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,P00533,IC50,8.200659450546418,CHEMBL4282688,CHEMBL203
C=C=CC(=O)Nc1cc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,P00533,IC50,8.494850021680094,CHEMBL4279227,CHEMBL203
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4cc(Cl)ccc34)n2)c(OC)cc1N(C)CCN(C)C,P00533,IC50,7.514278573518419,CHEMBL4289490,CHEMBL203
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4cc(F)ccc34)n2)c(OC)cc1N(C)CCN(C)C,P00533,IC50,7.978810700930062,CHEMBL4287141,CHEMBL203
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,P00533,IC50,7.554395796726403,CHEMBL4286318,CHEMBL203
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(CC)CCN(C)C,P00533,IC50,7.595166283380061,CHEMBL4277911,CHEMBL203
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCC(N(C)C)C1,P00533,IC50,7.723538195826756,CHEMBL4279057,CHEMBL203
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCC(N(C)C)CC1,P00533,IC50,8.200659450546418,CHEMBL4293734,CHEMBL203
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCN(C)CC1,P00533,IC50,8.200659450546418,CHEMBL4290812,CHEMBL203
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCOCC1,P00533,IC50,7.8696662315049934,CHEMBL4282954,CHEMBL203
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1OC1CCOC1,P00533,IC50,7.536107011014092,CHEMBL4293145,CHEMBL203
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1OCCN1CCOCC1,P00533,IC50,7.517126416391246,CHEMBL4287401,CHEMBL203
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,P00533,IC50,7.649751981665837,CHEMBL4278815,CHEMBL203
C=CC(=O)C(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,P00533,IC50,9.770062314092064,CHEMBL491083,CHEMBL203
C=CC(=O)C(CCCN1CCOCC1)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,P00533,IC50,8.569924944448061,CHEMBL510597,CHEMBL203
C=CC(=O)C(CCCN1CCOCC1)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,P00533,IC50,8.480040819247932,CHEMBL517127,CHEMBL203
C=CC(=O)C(CCN(C)C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,P00533,IC50,8.379968104873702,CHEMBL453379,CHEMBL203
C=CC(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,P00533,IC50,9.040005161671584,CHEMBL524115,CHEMBL203
C=CC(=O)N(C)c1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(Oc4ccccc4)cc3)nn21,P00533,IC50,8.508638306165727,CHEMBL3897911,CHEMBL203
C=CC(=O)N(C)c1nc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,P00533,IC50,7.700057099977233,CHEMBL490093,CHEMBL203
C=CC(=O)N(c1cc(Cl)ccc1F)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,P00533,IC50,6.876148359032914,CHEMBL4527715,CHEMBL203
C=CC(=O)N(c1cc(F)c(F)cc1F)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,P00533,IC50,6.301029995663981,CHEMBL4439066,CHEMBL203
C=CC(=O)N(c1ccc(Cl)c(Cl)c1)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,P00533,IC50,7.498940737782249,CHEMBL4471155,CHEMBL203
C=CC(=O)N(c1ccc(Cl)cc1F)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,P00533,IC50,6.630784142589857,CHEMBL4475780,CHEMBL203
C=CC(=O)N(c1ccc(F)c(C)c1)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,P00533,IC50,6.30189945437661,CHEMBL4448712,CHEMBL203
C=CC(=O)N(c1ccc(F)c(Cl)c1)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,P00533,IC50,7.185752404268079,CHEMBL4453748,CHEMBL203
C=CC(=O)N(c1ccc(F)c(F)c1)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,P00533,IC50,6.434152181326482,CHEMBL4555488,CHEMBL203
C=CC(=O)N(c1ccc(F)cc1F)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,P00533,IC50,6.51999305704285,CHEMBL4579429,CHEMBL203
C=CC(=O)N(c1cccc(C(F)(F)F)c1)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,P00533,IC50,6.073657553374344,CHEMBL4441921,CHEMBL203
C=CC(=O)N(c1cccc(Cl)c1F)c1ncnc2cc(OC)c(OC(=O)N3CCN(C)CC3C)cc12,P00533,IC50,8.060480747381382,CHEMBL4469866,CHEMBL203
C=CC(=O)N(c1cccc(Cl)c1F)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,P00533,IC50,7.279014255846261,CHEMBL4441029,CHEMBL203
C=CC(=O)N1CCC(C2CCNC3C(C(N)=O)C(c4ccc(Oc5ccccc5)cc4)=NN23)CC1,P00533,IC50,7.67778070526608,CHEMBL5193128,CHEMBL203
C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4cc(C)c(C)c(C)c4)nn32)CC1,P00533,IC50,5.609418121449565,CHEMBL5265797,CHEMBL203
C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4cc(Cl)c(Br)c(Cl)c4)nn32)CC1,P00533,IC50,6.219682687859849,CHEMBL5283553,CHEMBL203
C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4cc(Cl)c(Br)c(OC)c4)nn32)CC1,P00533,IC50,6.18309616062434,CHEMBL5272121,CHEMBL203
C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4cc(Cl)c(Cl)c(Cl)c4)nn32)CC1,P00533,IC50,6.146910470148134,CHEMBL5266477,CHEMBL203
C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4cc(OC)c(Br)c(OC)c4)nn32)CC1,P00533,IC50,5.830482283756583,CHEMBL5275348_CHEMBL5275596_CHEMBL5286702,CHEMBL203
C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4cc(OC)c(C)c(OC)c4)nn32)CC1,P00533,IC50,5.96396485158778,CHEMBL5266481_CHEMBL5276374_CHEMBL5282462,CHEMBL203
C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4cc(OC)c(C5CC5)c(OC)c4)nn32)CC1,P00533,IC50,6.346787486224656,CHEMBL5267491_CHEMBL5288751_CHEMBL5289355,CHEMBL203
C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4cc(OC)c(C5CCCC5)c(OC)c4)nn32)CC1,P00533,IC50,5.347173697438995,CHEMBL5272694,CHEMBL203
C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4cc(OC)c(Cl)c(OC)c4)nn32)CC1,P00533,IC50,5.75448733218585,CHEMBL5289250,CHEMBL203
C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4cc(OC)c(Oc5ccccc5)c(OC)c4)nn32)CC1,P00533,IC50,5.326702560240364,CHEMBL5266785,CHEMBL203
C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4cc(OC)c5c(C)csc5c4)nn32)CC1,P00533,IC50,7.638272163982407,CHEMBL5266823,CHEMBL203
C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4cc(OC)c5c(c4)OCC5(C)C)nn32)CC1,P00533,IC50,6.889410289700751,CHEMBL5268388,CHEMBL203
C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4cc(OC)c5ccoc5c4)nn32)CC1,P00533,IC50,6.567030709125595,CHEMBL5288582,CHEMBL203
C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4cc(OC)c5ccsc5c4)nn32)CC1,P00533,IC50,7.0,CHEMBL5273525,CHEMBL203
C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccc(F)cc5F)cc4)nn32)CC1,P00533,IC50,7.744727494896693,CHEMBL3935034,CHEMBL203
C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)c(Cl)c4)nn32)CC1,P00533,IC50,8.769551078621726,CHEMBL3902845,CHEMBL203
C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)c(O)c4)nn32)CC1,P00533,IC50,7.214670164989233,CHEMBL5274187,CHEMBL203
C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)c(OC)c4)nn32)CC1,P00533,IC50,7.958607314841775,CHEMBL3927293,CHEMBL203
C=CC(=O)N1CCC(N2N=C(Nc3ccc(Oc4ccccc4)cc3)c3c[nH]c4ncnc2c34)C1,P00533,IC50,6.147520006363143,CHEMBL5404368_CHEMBL5409885,CHEMBL203
