nonstereo_aromatic_smiles,accession,standard_type,pPot_mean,chembl_cid,chembl_tid
C#CCNC1CCc2c(OC(=O)N(C)C)cccc21,P22303,IC50,4.0655015487564325,CHEMBL1195259,CHEMBL220
C#CCNC1CCc2cc(Cl)c(OC(=O)N(C)CCC)cc21,P22303,IC50,4.357535479757878,CHEMBL255230_CHEMBL4473282,CHEMBL220
C#CCNC1CCc2ccc(OC(=O)N(C)CC)cc21,P22303,IC50,4.38912079651592,CHEMBL1788299_CHEMBL2093014_CHEMBL255231_CHEMBL5219232_CHEMBL544636,CHEMBL220
C#CCNC1CCc2ccccc21,P22303,IC50,7.721246399047171,CHEMBL1201142_CHEMBL1235738_CHEMBL887,CHEMBL220
C#CCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,P22303,IC50,7.333482019445119,CHEMBL4212275,CHEMBL220
C#CCNc1c2c(nc3cc(Cl)ccc13)CCCC2,P22303,IC50,8.0268721464003,CHEMBL4632951,CHEMBL220
C#CCNc1c2c(nc3ccccc13)CCCC2,P22303,IC50,7.294992040666663,CHEMBL4633540,CHEMBL220
C#CCNc1nc(NCCCCC2CCN(Cc3ccccc3)CC2)c(C#N)cc1C#N,P22303,IC50,9.0,CHEMBL4225157,CHEMBL220
C#CCOP(C)(=O)OC(C(=O)OC)C(F)(F)F,P22303,IC50,4.360513510731414,CHEMBL1922541,CHEMBL220
C#CCOP(C)(=O)OC(C(F)(F)F)C(F)(F)F,P22303,IC50,4.187086643357144,CHEMBL1922540,CHEMBL220
C#CCOc1ccc(-c2cc(-c3ccc(OCCN4CCOCC4)cc3)nc(N)n2)cc1,P22303,IC50,7.516270100999976,CHEMBL4790416,CHEMBL220
C#CCOc1ccc(C=NNc2c3c(nc4ccccc24)CCCC3)cc1,P22303,IC50,5.563837352959244,CHEMBL4542112,CHEMBL220
C#CCOc1cccc(-c2cc(-c3ccc(OCCN4CCOCC4)cc3)nc(C)n2)c1,P22303,IC50,8.020451625295905,CHEMBL5199704,CHEMBL220
C#CCn1c2cc(OC)ccc2c2ccnc(C)c21,P22303,IC50,5.721246399047171,CHEMBL5285611,CHEMBL220
C(=CC1CCN(Cc2ccccc2)CC1)c1noc2ccccc12,P22303,IC50,6.679999195735272,CHEMBL126939,CHEMBL220
C(=CC[n+]1ccc2ccccc2c1)C[n+]1ccc2ccccc2c1,P22303,IC50,4.962226519303735,CHEMBL1669489_CHEMBL1669490,CHEMBL220
C(=CC[n+]1cccc2ccccc21)C[n+]1cccc2ccccc21,P22303,IC50,5.4604093769761874,CHEMBL1761998_CHEMBL1761999,CHEMBL220
C(=NC1CCN(Cc2ccccc2)C1)c1ccccc1,P22303,IC50,5.384997385475412,CHEMBL4796307,CHEMBL220
C(=NC1CCN(Cc2ccccc2)CC1)c1ccccc1,P22303,IC50,5.6777807052660805,CHEMBL4537808,CHEMBL220
C(=NNc1c2c(nc3ccccc13)CCCC2)c1ccc(OCc2cn(-c3ccccc3)nn2)cc1,P22303,IC50,6.045757490560675,CHEMBL4445026,CHEMBL220
C(=NNc1c2c(nc3ccccc13)CCCC2)c1ccc(OCc2cn(Cc3ccccc3)nn2)cc1,P22303,IC50,5.978810700930062,CHEMBL4466829,CHEMBL220
C=C1c2c(Cl)cccc2N=C2CCCCCN12,P22303,IC50,5.770000934050708,CHEMBL1161716,CHEMBL220
C=C1c2cc(Cl)ccc2N=C2CCCCCN12,P22303,IC50,6.299997602857746,CHEMBL1161718,CHEMBL220
C=C1c2ccc(Cl)cc2N=C2CCCCCN12,P22303,IC50,6.799998134593398,CHEMBL1161717,CHEMBL220
C=C1c2cccc(Cl)c2N=C2CCCCCN12,P22303,IC50,5.820000358220838,CHEMBL1161720,CHEMBL220
C=C1c2ccccc2N=C2CCCCCN12,P22303,IC50,5.430000267796055,CHEMBL1161719,CHEMBL220
C=CC(=O)N1CC(=Cc2ccc(C)cc2)C(=O)C2(C1)C(c1ccc(C)cc1)CN(C)C21C(=O)Nc2ccccc21,P22303,IC50,5.125518182300533,CHEMBL3115046,CHEMBL220
C=CC(=O)N1CC(=Cc2ccc(Cl)cc2)C(=O)C2(C1)C(c1ccc(Cl)cc1)CN(C)C21C(=O)Nc2ccccc21,P22303,IC50,5.075720713938118,CHEMBL3115047,CHEMBL220
C=CC(=O)N1CC(=Cc2ccc(F)cc2)C(=O)C2(C1)C(c1ccc(F)cc1)CN(C)C21C(=O)Nc2ccccc21,P22303,IC50,5.107905397309519,CHEMBL3115048,CHEMBL220
C=CC(=O)N1CC(=Cc2ccccc2)C(=O)C2(C1)C(c1ccccc1)CN(C)C21C(=O)Nc2ccccc21,P22303,IC50,5.058488567365597,CHEMBL3115039,CHEMBL220
C=CC(=O)N1CC(=Cc2ccccc2C)C(=O)C2(C1)C(c1ccccc1C)CN(C)C21C(=O)Nc2ccccc21,P22303,IC50,5.401209493236885,CHEMBL3115040,CHEMBL220
C=CC(=O)N1CC(=Cc2ccccc2Cl)C(=O)C2(C1)C(c1ccccc1Cl)CN(C)C21C(=O)Nc2ccccc21,P22303,IC50,5.290730039024169,CHEMBL3115042,CHEMBL220
C=CC(=O)N1CC(=Cc2ccccc2F)C(=O)C2(C1)C(c1ccccc1F)CN(C)C21C(=O)Nc2ccccc21,P22303,IC50,5.162411561764489,CHEMBL3115043,CHEMBL220
C=CC(CBr)Nc1c2c(nc3ccc(OC)cc13)CCCC2,P22303,IC50,4.050122295963125,CHEMBL1914495,CHEMBL220
C=CC1C2C=C(C)CC1(N)c1ccc(=O)[nH]c1C2,P22303,IC50,6.310691140876379,CHEMBL2409142_CHEMBL4757542,CHEMBL220
C=CC1C2C=C(C)CC1(NC)c1ccc(=O)[nH]c1C2,P22303,IC50,4.823908740944319,CHEMBL448799_CHEMBL4747899,CHEMBL220
C=CC1C[N+]2=C(CC1C(=COC)C(=O)OC)c1[nH]c3cccc(OC)c3c1CC2,P22303,IC50,5.3872161432802645,CHEMBL5287874,CHEMBL220
C=CCC1C(O)C(OCc2ccccc2)C(O)CN1CCCCCCCC,P22303,IC50,4.657577319177793,CHEMBL3393674,CHEMBL220
C=CCCCNc1c2c(nc3ccc(OC)cc13)CCCC2,P22303,IC50,5.657577319177793,CHEMBL1917825,CHEMBL220
C=CCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,P22303,IC50,7.876148359032914,CHEMBL4217666,CHEMBL220
C=CCN1CCC2(C)c3cc(OC(=O)NC)ccc3N(C)C12,P22303,IC50,7.346787486224656,CHEMBL307721_CHEMBL74620,CHEMBL220
C=CCNC(=S)NNc1c2c(nc3ccccc13)CCCC2,P22303,IC50,5.238824186844269,CHEMBL4556651,CHEMBL220
C=CCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,P22303,IC50,7.176525770829699,CHEMBL4212713,CHEMBL220
C=CCOc1ccc(C=NC23CC(C)=CC(Cc4[nH]c(=O)ccc42)C3=CC)cc1,P22303,IC50,7.508638306165727,CHEMBL606538,CHEMBL220
C=CC[n+]1ccc(CCC(=O)C2Cc3cc(OC)c(OC)cc3S2)cc1,P22303,IC50,8.202732459169283,CHEMBL189122,CHEMBL220
C=[N+]1N=C(CCC2CCN(Cc3ccccc3)CC2)c2ccccc21,P22303,IC50,6.468521082957745,CHEMBL362350,CHEMBL220
CC(=CC1=CCN(C(=O)CCc2ccccc2)C(=O)C1)N1C(=O)c2ccccc2C1=O,P22303,IC50,7.2575891194195075,CHEMBL5267312,CHEMBL220
CC(=CCCC(C)C1CCC2(C)C3=CCC4C(C)(CCC(O)C4(C)C)C3=CCC12C)C(=O)O,P22303,IC50,4.675717544702307,CHEMBL1915760,CHEMBL220
CC(=O)C12C(=O)C(CC=C(C)C)=C3OC(C(C)(C)O)CC3(CC(CC=C(C)C)C1(C)CCC=C(C)C)C2=O,P22303,IC50,5.057991946977687,CHEMBL4128454,CHEMBL220
CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,P22303,IC50,5.180456064458131,CHEMBL628,CHEMBL220
CC(=O)N(C)C(C)C1C(O)CC2(C)C3CCC4C5(C)CSC(C(C)C)=NC5CCC45CC35C(=O)CC12C,P22303,IC50,6.525783735923745,CHEMBL1783522,CHEMBL220
CC(=O)N1CCN(c2nccc(NC(c3ccccc3)c3ccccc3)n2)CC1,P22303,IC50,4.537602002101044,CHEMBL1834075,CHEMBL220
CC(=O)N1CCN(c2nccc(NCCc3ccccc3)n2)CC1,P22303,IC50,4.701146923590294,CHEMBL1766150,CHEMBL220
CC(=O)N1CCN(c2nccc(NCc3cccc4ccccc34)n2)CC1,P22303,IC50,4.860120913598763,CHEMBL1834064,CHEMBL220
CC(=O)N1CCN(c2nccc(NCc3ccccc3)n2)CC1,P22303,IC50,4.779891911959945,CHEMBL1766016,CHEMBL220
CC(=O)N1N=C(c2ccc(-c3ccccc3)cc2)CC1c1ccc2c(c1)OCO2,P22303,IC50,6.005243055412372,CHEMBL5188500,CHEMBL220
CC(=O)N1N=C(c2ccc(-c3ccccc3)cc2)CC1c1ccc2ccccc2c1,P22303,IC50,6.097453220686009,CHEMBL5197832,CHEMBL220
CC(=O)N1N=C(c2ccc(-c3ccccc3)cc2)CC1c1ccccc1[N+](=O)[O-],P22303,IC50,6.1938200260161125,CHEMBL5179832,CHEMBL220
CC(=O)N1N=C(c2ccc(Br)cc2)CC1c1ccc(-c2ccccc2)cc1,P22303,IC50,6.044312249686494,CHEMBL5177419,CHEMBL220
CC(=O)N1N=C(c2ccc(C)cc2)CC1c1ccc(-c2ccccc2)cc1,P22303,IC50,6.073143291050307,CHEMBL5189505,CHEMBL220
CC(=O)N1N=C(c2ccc3c(c2)OCO3)CC1c1ccc(-c2ccccc2)cc1,P22303,IC50,6.039529222465701,CHEMBL5184984,CHEMBL220
CC(=O)N1N=C(c2ccc3ccccc3c2)CC1c1ccc(-c2ccccc2)cc1,P22303,IC50,7.167491087293763,CHEMBL5187436,CHEMBL220
CC(=O)N1N=C(c2ccccc2[N+](=O)[O-])CC1c1ccc(-c2ccccc2)cc1,P22303,IC50,7.2839966563652,CHEMBL5191187,CHEMBL220
CC(=O)N1OC(C)(C)CC(c2ccccc2)=C1CN1C(=O)c2ccccc2C1=O,P22303,IC50,5.6020599913279625,CHEMBL3310703,CHEMBL220
CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCCCCCCNc1c2c(nc3ccccc13)CCCC2,P22303,IC50,6.815308569182401,CHEMBL3343932,CHEMBL220
CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCNc3c4c(nc5ccccc35)CCCC4)cc12,P22303,IC50,5.959924036727676,CHEMBL3642041,CHEMBL220
CC(=O)Nc1c(F)cc(C(=O)NC2CCC(O)CC2)cc1OC(C)c1ccccc1,P22303,IC50,5.100000128334196,CHEMBL4636881,CHEMBL220
CC(=O)Nc1cc(C(=O)Nc2cncc(OCC3CCN(Cc4ccc(F)cc4)CC3)c2)ccn1,P22303,IC50,8.045757490560675,CHEMBL4875903,CHEMBL220
CC(=O)Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,P22303,IC50,8.551450489942221,CHEMBL92736,CHEMBL220
CC(=O)Nc1nc(NCCc2ccccc2)c2ccccc2n1,P22303,IC50,5.154901959985743,CHEMBL4085114,CHEMBL220
CC(=O)Nc1nc(NCc2ccccc2)c2ccccc2n1,P22303,IC50,5.1249387366083,CHEMBL4061746,CHEMBL220
CC(=O)OC1CC2(C)Oc3cc(C)oc(=O)c3CC2C2(C)C=CC(=O)C(C)(C)C12,P22303,IC50,4.866461091629782,CHEMBL5194876,CHEMBL220
CC(=O)OC1CCC2(C)C3CCC4C(O)(CCC5C(C)(C)C(OC(C)=O)CCC45C)CC3(C)CCC2C1(C)C,P22303,IC50,6.040958607678906,CHEMBL3586199,CHEMBL220
CC(=O)Oc1cccc2nc3c(OC(C)=O)ccc(CC=C(C)CCC=C(C)C)c3nc12,P22303,IC50,5.696803942579511,CHEMBL2071425,CHEMBL220
CC(=O)c1c(-c2ccc(OCCCCCCCN(C)Cc3ccccc3)cc2)oc2ccccc12,P22303,IC50,4.7594507517174005,CHEMBL511948,CHEMBL220
CC(=O)c1c[n+](Cc2cccc(Cl)c2)ccc1CC1Cc2cc(O)ccc2C1=O,P22303,IC50,6.933674074637962,CHEMBL4170331,CHEMBL220
CC(=O)c1c[n+](Cc2ccccc2C)ccc1CC1Cc2cc(OCC(F)(F)F)ccc2C1=O,P22303,IC50,7.430626090384954,CHEMBL4173784,CHEMBL220
CC(=O)c1ccc(N2CCN(CCC(=O)Nc3nc4c(C)cccc4s3)CC2)cc1,P22303,IC50,5.417936637088291,CHEMBL5176580,CHEMBL220
CC(=O)n1c2c(c3ccccc31)Oc1nc(C)[nH]c(=O)c1C2c1ccccc1,P22303,IC50,5.268411234813261,CHEMBL5406712,CHEMBL220
CC(=O)n1c2c(c3ccccc31)Oc1nc(C)[nH]c(=O)c1C2c1ccccc1[N+](=O)[O-],P22303,IC50,4.318487413361038,CHEMBL5430507,CHEMBL220
CC(C)(C)OC(=O)C1=C(Nc2ccccc2)CC(c2ccccc2)N(c2ccccc2)C1c1ccccc1,P22303,IC50,5.554000597386978,CHEMBL3597060,CHEMBL220
CC(C)(C)OC(=O)N1CCN(c2nccc(NCc3cccc4ccccc34)n2)CC1,P22303,IC50,4.294136287716081,CHEMBL1834065,CHEMBL220
CC(C)(C)OC(=O)N1CCN(c2nccc(NCc3ccccc3)n2)CC1,P22303,IC50,4.72584215073632,CHEMBL1766017,CHEMBL220
CC(C)(C)c1cc(C(=O)CNCC2CCN(Cc3ccccc3)CC2)cc(C(C)(C)C)c1O,P22303,IC50,5.61261017366127,CHEMBL4286736,CHEMBL220
CC(C)(C)c1cc(C(=O)CNCCC2CCN(Cc3ccccc3)CC2)cc(C(C)(C)C)c1O,P22303,IC50,5.860120913598763,CHEMBL4279488,CHEMBL220
CC(C)(C)c1cc(C=CC(=O)NCCC2CCN(Cc3ccc(Br)cc3)CC2)cc(C(C)(C)C)c1O,P22303,IC50,5.41907502432438,CHEMBL4281727,CHEMBL220
CC(C)(C)c1cc(C=CC(=O)NCCC2CCN(Cc3ccc(C#N)cc3)CC2)cc(C(C)(C)C)c1O,P22303,IC50,5.555955204081924,CHEMBL4278260,CHEMBL220
CC(C)(C)c1cc(C=CC(=O)NCCC2CCN(Cc3ccc(F)c(F)c3)CC2)cc(C(C)(C)C)c1O,P22303,IC50,5.790484985457369,CHEMBL4281066,CHEMBL220
CC(C)(C)c1cc(C=CC(=O)NCCC2CCN(Cc3ccc(F)cc3)CC2)cc(C(C)(C)C)c1O,P22303,IC50,6.008773924307505,CHEMBL4284475,CHEMBL220
CC(C)(C)c1cc(C=CC(=O)NCCC2CCN(Cc3ccc(F)cc3F)CC2)cc(C(C)(C)C)c1O,P22303,IC50,5.7495799976911055,CHEMBL4291697,CHEMBL220
CC(C)(C)c1cc(C=CC(=O)NCCC2CCN(Cc3cccc(Cl)c3)CC2)cc(C(C)(C)C)c1O,P22303,IC50,5.5951662833800615,CHEMBL4282558,CHEMBL220
CC(C)(C)c1cc(C=CC(=O)NCCC2CCN(Cc3cccc(F)c3)CC2)cc(C(C)(C)C)c1O,P22303,IC50,5.876148359032914,CHEMBL4295126,CHEMBL220
CC(C)(C)c1cc(C=CC(=O)NCCC2CCN(Cc3cccc([N+](=O)[O-])c3)CC2)cc(C(C)(C)C)c1O,P22303,IC50,5.460923901207224,CHEMBL4292349,CHEMBL220
CC(C)(C)c1cc(C=CC(=O)NCCC2CCN(Cc3ccccc3)CC2)cc(C(C)(C)C)c1O,P22303,IC50,5.651695136951839,CHEMBL4283390,CHEMBL220
CC(C)(C)c1cc(C=CC(=O)NCCC2CCN(Cc3ccccc3Cl)CC2)cc(C(C)(C)C)c1O,P22303,IC50,5.61261017366127,CHEMBL4293155,CHEMBL220
CC(C)(C)c1cc(C=CC(=O)NCCC2CCN(Cc3ccccc3F)CC2)cc(C(C)(C)C)c1O,P22303,IC50,6.1249387366083,CHEMBL4292766,CHEMBL220
CC(C)(C)c1cc(CCC(=O)NCCC2CCN(Cc3ccccc3)CC2)cc(C(C)(C)C)c1O,P22303,IC50,5.465973893943865,CHEMBL4287826,CHEMBL220
CC(C)(C)c1cc[n+](C=C2C=C3CC(=C[n+]4ccc(C(C)(C)C)cc4)C=CC3=CC2)cc1,P22303,IC50,7.619788758288394,CHEMBL1642988,CHEMBL220
CC(C)(C)c1cc[n+](CC=CC[n+]2ccc(C(C)(C)C)cc2)cc1,P22303,IC50,5.583745543646882,CHEMBL1642983_CHEMBL1642984,CHEMBL220
CC(C)(C)c1cc[n+](CCCCCCCCCCCC[n+]2ccc(C(C)(C)C)cc2)cc1,P22303,IC50,8.154901959985743,CHEMBL594629,CHEMBL220
CC(C)(C)c1cc[n+](CCCCCCCCCCC[n+]2ccc(C(C)(C)C)cc2)cc1,P22303,IC50,7.585026652029182,CHEMBL1642980,CHEMBL220
CC(C)(C)c1cc[n+](CCCCCCCCCC[n+]2ccc(C(C)(C)C)cc2)cc1,P22303,IC50,7.920818753952375,CHEMBL1642979,CHEMBL220
CC(C)(C)c1cc[n+](CCCCCCCCC[n+]2ccc(C(C)(C)C)cc2)cc1,P22303,IC50,7.431798275933005,CHEMBL1642978,CHEMBL220
CC(C)(C)c1cc[n+](CCCCCCCC[n+]2ccc(C(C)(C)C)cc2)cc1,P22303,IC50,8.301029995663981,CHEMBL1642977,CHEMBL220
CC(C)(C)c1cc[n+](CCCCCCC[n+]2ccc(C(C)(C)C)cc2)cc1,P22303,IC50,7.795880017344075,CHEMBL1642976,CHEMBL220
CC(C)(C)c1cc[n+](CCCCCC[n+]2ccc(C(C)(C)C)cc2)cc1,P22303,IC50,7.494850021680094,CHEMBL1642975,CHEMBL220
CC(C)(C)c1cc[n+](CCCCC[n+]2ccc(C(C)(C)C)cc2)cc1,P22303,IC50,4.619788758288394,CHEMBL1642974,CHEMBL220
CC(C)(C)c1cc[n+](CCCC[n+]2ccc(C(C)(C)C)cc2)cc1,P22303,IC50,5.431798275933005,CHEMBL1642973,CHEMBL220
CC(C)(C)c1cc[n+](CCC[n+]2ccc(C(C)(C)C)cc2)cc1,P22303,IC50,4.853871964321762,CHEMBL1642972,CHEMBL220
CC(C)(C)c1cc[n+](CCOCC[n+]2ccc(C(C)(C)C)cc2)cc1,P22303,IC50,4.721246399047171,CHEMBL1642982,CHEMBL220
CC(C)(C)c1cc[n+](CC[n+]2ccc(C(C)(C)C)cc2)cc1,P22303,IC50,4.769551078621726,CHEMBL1642971,CHEMBL220
CC(C)(C)c1cc[n+](COC[n+]2ccc(C(C)(C)C)cc2)cc1,P22303,IC50,4.920818753952375,CHEMBL1642981,CHEMBL220
CC(C)(C)c1cc[n+](C[n+]2ccc(C(C)(C)C)cc2)cc1,P22303,IC50,4.698970004336019,CHEMBL1642970,CHEMBL220
CC(C)(C)c1cc[n+](Cc2ccc(C[n+]3ccc(C(C)(C)C)cc3)cc2)cc1,P22303,IC50,6.522878745280337,CHEMBL1642987,CHEMBL220
CC(C)(C)c1cc[n+](Cc2cccc(C[n+]3ccc(C(C)(C)C)cc3)c2)cc1,P22303,IC50,6.154901959985743,CHEMBL1642986,CHEMBL220
CC(C)(C)c1cc[n+](Cc2ccccc2C[n+]2ccc(C(C)(C)C)cc2)cc1,P22303,IC50,5.0,CHEMBL1642985,CHEMBL220
CC(C)(C)c1cccc(C(=O)C(F)(F)F)c1,P22303,IC50,8.068338569939772,CHEMBL89354,CHEMBL220
CC(C)(C)c1cccc(C(=O)C(F)F)c1,P22303,IC50,8.139612424449432,CHEMBL3623554,CHEMBL220
CC(C)(C)c1cccc(C(=O)CF)c1,P22303,IC50,6.191883059889195,CHEMBL3623561,CHEMBL220
CC(C)(c1ccc(-c2cnc3[nH]c4cnc(C#N)cc4c3c2)cc1)N1CCCCC1,P22303,IC50,6.294992040666664,CHEMBL3582206,CHEMBL220
CC(C)=CCC1CC2(CC=C(C)C)C(=O)C3(CC=C(C)C)OC1(C(=O)C(C)C)C2(O)C(C)(C)C3=O,P22303,IC50,4.684029654543083,CHEMBL4638958,CHEMBL220
CC(C)=CCCC(C)=CCCC(C)=CCc1c(O)cc(O)c(CC=C(C)C)c1-c1cc2ccc(O)cc2o1,P22303,IC50,4.856360764725457,CHEMBL3800462_CHEMBL5278221,CHEMBL220
CC(C)=CCCC(C)=CCc1c(O)cc2c(c1O)C(=O)CC(c1ccc(O)cc1)O2,P22303,IC50,4.038578905933552,CHEMBL374130,CHEMBL220
CC(C)=CCCC(C)=CCc1c(O)ccc2cc(-c3cc(O)cc(O)c3CC=C(C)C)oc12,P22303,IC50,4.637329070274333,CHEMBL517247,CHEMBL220
CC(C)=CCCC(C)=CCc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)c(O)cc1O,P22303,IC50,4.790216985151485,CHEMBL2297277,CHEMBL220
CC(C)=CCCC(C)=CCc1ccc(O)c2nc3cccc(O)c3nc12,P22303,IC50,5.581698708680255,CHEMBL2071424,CHEMBL220
CC(C)=CCCC1(C)C=Cc2c(ccc3cc(-c4cc(O)cc(O)c4CC=C(C)C)oc23)O1,P22303,IC50,5.336299074610352,CHEMBL5287353,CHEMBL220
CC(C)=CCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,P22303,IC50,7.586700235918748,CHEMBL4207386,CHEMBL220
CC(C)C1=NC2CC=C3CC4C(=O)CC5(C)C(C(C)N(C)C)C(O)CC5(C)C4CCC3C2(C)CO1,P22303,IC50,6.52432881167557,CHEMBL393621,CHEMBL220
CC(C)C1=NC2CCC34CC35C(=O)CC3(C)C(C(C)N(C)C)C(O)CC3(C)C5CCC4C2(C)C=C1,P22303,IC50,7.602059991327962,CHEMBL1783534,CHEMBL220
CC(C)C1=NC2CCC34CC35C(=O)CC3(C)C(C(C)N(C)C)C(O)CC3(C)C5CCC4C2(C)CC1,P22303,IC50,6.209011524911184,CHEMBL1783535,CHEMBL220
CC(C)C1=NC2CCC34CC35C(=O)CC3(C)C(C(C)N(C)C)C(O)CC3(C)C5CCC4C2(C)CN1,P22303,IC50,5.507518989871123,CHEMBL238062,CHEMBL220
CC(C)C1=NC2CCC34CC35C(=O)CC3(C)C(C(C)N(C)C)C(O)CC3(C)C5CCC4C2(C)CS1,P22303,IC50,7.221848749616356,CHEMBL1783520,CHEMBL220
CC(C)C1CCN(c2nccc(NC(c3ccccc3)c3ccccc3)n2)CC1,P22303,IC50,4.371611069949688,CHEMBL1834072,CHEMBL220
CC(C)C1CCN(c2nccc(NCc3cccc4ccccc34)n2)CC1,P22303,IC50,4.777283528852417,CHEMBL1834061,CHEMBL220
CC(C)C1CCN(c2nccc(NCc3ccccc3)n2)CC1,P22303,IC50,4.847711655616943,CHEMBL1766020,CHEMBL220
CC(C)CC(NC(=O)C1(C(F)(F)F)CCCCC1)C(=O)Nc1nnc(Cc2ccc(C#N)cc2)s1,P22303,IC50,5.118615343229427,CHEMBL5279102_CHEMBL5285026,CHEMBL220
CC(C)CCN=C(C=NO)N(C)C,P22303,IC50,4.769551078621726,CHEMBL1952050,CHEMBL220
CC(C)Cc1cc(N)c2c(C(F)(F)F)cc(-c3ccccc3)nc2n1,P22303,IC50,4.719194071606333,CHEMBL2237998,CHEMBL220
CC(C)Cc1ccc(C=C2Oc3ccccc3C2=O)cc1,P22303,IC50,6.008773924307505,CHEMBL3950130,CHEMBL220
